 1.45691192833384408623 0.00018994940395486884
сирия 1.38629436111989057245 0.01192899971758967087
материал 0.34217025773585058035 0.00004461150687559981
википедии 0.04058528011507830241 0.00001058286313300608
свободной 0.34217025773585058035 0.00008922301375119962
энциклопедии 0.34217025773585058035 0.00004461150687559981
это 0.31845373111853458870 0.00020759695640060923
стабильная 2.07944154167983574766 0.00027111362994521976
версия 0.04058528011507830241 0.00001587429469950911
отпатрулированная 2.22604501587171155208 0.00029022751184768077
января 0.72783273854783536727 0.00265701651621113276
термина 1.58696505658204189970 0.00020690548325711107
значения 1.50692234890850529361 0.00039293933478709396
см 0.35020242943311497008 0.00036526980905670400
сирийская 3.37872452581009685701 0.00572665173866118097
арабская 2.33727065098193564907 0.00304728898433107628
республика 1.43281437675478362515 0.00485699788730435070
араб 1.73649679055300554253 0.00181120916876454296
флаг 1.73649679055300554253 0.00067920343828670356
герб 2.03498977910900213928 0.00053063618751212575
гимн 2.22604501587171155208 0.00058045502369536155
стражи 4.07187170637004225426 0.00053088288218644617
родины 3.78418963391826101983 0.00049337544118882148
карте 2.68557734525015145977 0.00070028092444593252
мира 1.07613943281605095592 0.00182396514036618795
неподконтрольные 5.17048399503815137024 0.00067411786115230128
правительству 1.99243016469020606252 0.00051953850448245272
территории 1.14513230430300261276 0.00283670323099831194
подконтрольные 3.56104608260405131048 0.00046428240972673420
официальный 1.61513593354873807861 0.00042115669714439061
язык 0.51652364488062840753 0.00047140358724438052
арабский 2.68557734525015145977 0.00175070231111483141
столица 1.91238745701666967847 0.00149600061826597372
дамаск 3.37872452581009685701 0.01013176846070824345
крупнейшие 2.12596155731472880035 0.00083153646309572183
города 0.92198875298879279239 0.00096165710872364303
алеппо 4.47733681447820686117 0.00875619976755842404
хомс 4.07187170637004225426 0.00318529729311867703
форма 2.22604501587171155208 0.00029022751184768077
правления 1.55956608239392746640 0.00020333325715696577
президентско-парламентская 4.47733681447820686117 0.00116749330234112297
президент 1.23865836231382608901 0.00193792703360702893
башар 2.97325941770193269420 0.00193823951610295466
асад 3.09104245335831606667 0.00120901269362124484
вице-президент 2.07944154167983574766 0.00054222725989043952
фарук 4.47733681447820686117 0.00116749330234112297
шараа 5.17048399503815137024 0.00134823572230460256
наджах 5.17048399503815137024 0.00067411786115230128
аль-аттар 5.17048399503815137024 0.00067411786115230128
премьер-министр 1.38629436111989057245 0.00054222725989043962
хусейн 1.64412347042199047387 0.00042871537690273545
арнус 5.17048399503815137024 0.00134823572230460256
гос 2.53142666542289296316 0.00033004259001602254
религия 1.95160817016995102868 0.00050889391660233403
светское 2.68557734525015145977 0.00035014046222296626
государство 1.14513230430300261276 0.00223950255078814078
территория 1.95160817016995102868 0.00152668174980700208
км 1.87464712903382269005 0.00366619386382103542
водной 2.53142666542289296316 0.00033004259001602254
поверхности 2.46243379393594175042 0.00032104743076087898
население 1.67397643357167158484 0.00305549805345546295
оценка 2.17475172148416096007 0.00056707997952650869
чел 2.33727065098193564907 0.00091418669529932288
-е 1.64412347042199047387 0.00150050381915957398
плотность 2.46243379393594175042 0.00096314229228263695
ввп 2.17475172148416096007 0.00056707997952650869
итого 2.46243379393594175042 0.00032104743076087898
млрд 1.95160817016995102868 0.00127223479150583496
долл 2.33727065098193564907 0.00457093347649661485
душу 2.39789527279837066942 0.00031263302122534167
населения 1.18149994847387729280 0.00277275085691392311
ичр 2.46243379393594175042 0.00032104743076087898
средний 2.53142666542289296316 0.00033004259001602254
место 0.80103614257113020525 0.00052218783739969377
названия 2.07944154167983574766 0.00054222725989043952
жителей 1.50692234890850529361 0.00058940900218064092
сириец 5.17048399503815137024 0.00134823572230460256
сирийка 4.47733681447820686117 0.00058374665117056149
сирийцы 5.17048399503815137024 0.00404470716691380811
валюта 2.28011223714198729695 0.00059455338647770200
сирийский 2.46243379393594175042 0.00128418972304351594
фунт 4.07187170637004225426 0.00053088288218644617
интернет-домен 2.97325941770193269420 0.00038764790322059095
код 0.07061756721395341663 0.00044193523158667065
мок 2.46243379393594175042 0.00032104743076087898
телефонный 2.39789527279837066942 0.00031263302122534167
часовые 3.09104245335831606667 0.00040300423120708163
пояса 2.68557734525015145977 0.00035014046222296626
летом 2.07944154167983574766 0.00027111362994521976
автомобильное 2.46243379393594175042 0.00032104743076087898
движение 1.25846098961000563143 0.00032815149663885412
справа 2.39789527279837066942 0.00031263302122534167
медиафайлы 0.72783273854783536727 0.00018978689401508093
викискладе 0.76376474777389868898 0.00019915638794625780
си 4.07187170637004225426 0.00053088288218644617
рия 4.47733681447820686117 0.00058374665117056149
полное 2.77258872223978114491 0.00036148483992695971
наименование 3.56104608260405131048 0.00046428240972673420
сири 5.17048399503815137024 0.00067411786115230128
йская 5.17048399503815137024 0.00067411786115230128
ара 5.17048399503815137024 0.00067411786115230128
бская 5.17048399503815137024 0.00067411786115230128
респу 3.09104245335831606667 0.00040300423120708163
блика 3.09104245335831606667 0.00040300423120708163
сар 5.17048399503815137024 0.00067411786115230128
аль-джумхури 5.17048399503815137024 0.00067411786115230128
йя 5.17048399503815137024 0.00202235358345690406
аль-араби 4.47733681447820686117 0.00058374665117056149
ас-сури 5.17048399503815137024 0.00067411786115230128
ближнем 1.95160817016995102868 0.00076334087490350104
востоке 1.53289783531176615483 0.00119913781119564502
юго-западе 3.09104245335831606667 0.00040300423120708163
иорданией 5.17048399503815137024 0.00067411786115230128
юге 1.53289783531176615483 0.00059956890559782251
ираком 2.68557734525015145977 0.00035014046222296626
турцией 3.56104608260405131048 0.00046428240972673420
севере 1.43281437675478362515 0.00037361522210033470
омывается 2.86789890204410635732 0.00037391119974499430
средиземным 3.78418963391826101983 0.00049337544118882148
морем 2.86789890204410635732 0.00037391119974499430
западе 2.28011223714198729695 0.00089183007971655305
современная 2.77258872223978114491 0.00072296967985391943
государственность 5.17048399503815137024 0.00067411786115230128
сирии 1.67397643357167158484 0.02138848637418824111
насчитывает 3.22457384598283836041 0.00042041379999776249
немногим 4.47733681447820686117 0.00058374665117056149
лет 0.89381787602209650245 0.00174801409913056703
цивилизация 2.53142666542289296316 0.00033004259001602254
зародилась 5.17048399503815137024 0.00134823572230460256
ещ 0.04058528011507830241 0.00005291431566503038
тысячелетии 2.86789890204410635732 0.00037391119974499430
древнейших 2.68557734525015145977 0.00070028092444593252
постоянно 2.53142666542289296316 0.00099012777004806756
засел 3.37872452581009685701 0.00044051167220470622
нных 0.92198875298879279239 0.00108186424731409833
городов 1.61513593354873807861 0.00168462678857756246
кроме 1.32033639332809316080 0.00051642883702532978
самая 2.39789527279837066942 0.00093789906367602502
древняя 2.68557734525015145977 0.00140056184889186504
современных 2.60553463757661507572 0.00033970464635940222
составляет 2.07944154167983574766 0.00189779540961653847
миллионов 1.87464712903382269005 0.00024441292425473568
человек 0.98082925301172618759 0.00191817976469046861
данным 1.16315080980568086311 0.00075824694250696274
сирийцев 4.07187170637004225426 0.00212353152874578469
мусульмане 2.22604501587171155208 0.00058045502369536155
христиане 3.56104608260405131048 0.00046428240972673420
страны 1.04334960999306036733 0.00421692801952866601
государственный 1.64412347042199047387 0.00064307306535410318
года 0.39979937057248704502 0.00536888333363313725
настоящее 1.83827948486294778796 0.00119835690017141313
время 0.62718921276814787458 0.00049063041416021994
находится 1.76928661337599635317 0.00046135244155827806
властью 2.53142666542289296316 0.00132017036006409016
сирийской 2.39789527279837066942 0.00250106416980273340
партии 1.02734926864661901824 0.00066971921033026009
баас 1.53289783531176615483 0.00099928150932970415
е 2.97325941770193269420 0.00038764790322059095
союзников 1.55956608239392746640 0.00040666651431393153
война 0.85299588150184135760 0.00044484791734124713
сторонниками 2.60553463757661507572 0.00033970464635940222
официального 2.46243379393594175042 0.00032104743076087898
правительства 1.16315080980568086311 0.00090989633100835526
башара 3.37872452581009685701 0.00220255836102353124
асада 3.37872452581009685701 0.00396460504984235632
вооруж 0.98082925301172618759 0.00217393706664919780
нной 1.43281437675478362515 0.00074723044420066940
оппозицией 2.97325941770193269420 0.00038764790322059095
