 1.45691192833384408623 0.00009712746188892295
великобритания 1.45691192833384408623 0.00874147157000306450
материал 0.34217025773585058035 0.00002281135051572337
википедии 0.04058528011507830241 0.00000541137068201044
свободной 0.34217025773585058035 0.00004562270103144674
энциклопедии 0.34217025773585058035 0.00002281135051572337
это 0.31845373111853458870 0.00023353273615359202
стабильная 2.07944154167983574766 0.00013862943611198905
версия 0.04058528011507830241 0.00000811705602301566
отпатрулированная 2.22604501587171155208 0.00014840300105811412
февраля 0.71613669878464414342 0.00167098563049750321
термина 1.58696505658204189970 0.00021159534087760560
значения 1.50692234890850529361 0.00040184595970893478
см 0.35020242943311497008 0.00030350877217536631
запросы 3.22457384598283836041 0.00021497158973218924
британия 3.78418963391826101983 0.00731609995890863778
соедин 1.91238745701666967847 0.00573716237105000894
нное 1.87464712903382269005 0.00274948245591627319
королевство 1.91238745701666967847 0.00344229742263000519
перенаправляются 3.78418963391826101983 0.00025227930892788409
сюда 0.04058528011507830241 0.00000811705602301566
также 0.54551118175388080278 0.00247298402395092643
другие 1.34184259854905674203 0.00098401790560264171
терминов 3.09104245335831606667 0.00020606949689055441
ирландии 3.78418963391826101983 0.00958661373925959355
англ 0.77603484036571290794 0.01370994884646092871
флаг 1.73649679055300554253 0.00023153290540706741
королевский 3.37872452581009685701 0.00045049660344134625
герб 2.03498977910900213928 0.00027133197054786699
великобритании 1.61513593354873807861 0.01141362726374441604
девиз 2.60553463757661507572 0.00017370230917177433
фр 3.09104245335831606667 0.00020606949689055441
право 1.67397643357167158484 0.00167397643357167160
гимн 2.22604501587171155208 0.00029680600211622824
карте 2.68557734525015145977 0.00017903848968334345
мира 1.07613943281605095592 0.00136310994823366448
формирование 2.53142666542289296316 0.00033752355538971908
марта 0.67067432470788668208 0.00277212054212593170
коронная 4.47733681447820686117 0.00029848912096521379
уния 3.78418963391826101983 0.00025227930892788409
мая 0.64869541798911145580 0.00605449056789837421
акт 2.33727065098193564907 0.00124654434719036569
унии 4.07187170637004225426 0.00352895547885403657
января 0.72783273854783536727 0.00295985313676119712
декабря 0.69314718055994528623 0.00198702191760517658
ирландского 5.17048399503815137024 0.00137879573201017376
свободного 2.68557734525015145977 0.00035807697936668690
государства 1.05961013086484046042 0.00120089148164681937
официальные 2.03498977910900213928 0.00040699795582180043
языки 2.28011223714198729695 0.00212810475466585500
официальный 1.61513593354873807861 0.00086140583122599373
английский 3.09104245335831606667 0.00247283396268665285
региональные 2.86789890204410635732 0.00057357978040882128
скотс 5.17048399503815137024 0.00103409679900763043
ольстер-скотс 5.17048399503815137024 0.00068939786600508688
валлийский 5.17048399503815137024 0.00241289253101780376
корнский 5.17048399503815137024 0.00103409679900763043
гэльский 5.17048399503815137024 0.00103409679900763043
ирландский 3.78418963391826101983 0.00100911723571153636
британский 2.07944154167983574766 0.00277258872223978088
жестовый 5.17048399503815137024 0.00034469893300254344
столица 1.91238745701666967847 0.00203987995415111454
лондон 3.22457384598283836041 0.00687909087143005575
крупнейшие 2.12596155731472880035 0.00014173077048764860
города 0.92198875298879279239 0.00049172733492735621
бирмингем 5.17048399503815137024 0.00137879573201017376
лидс 5.17048399503815137024 0.00068939786600508688
глазго 4.47733681447820686117 0.00149244560482606880
белфаст 5.17048399503815137024 0.00034469893300254344
манчестер 5.17048399503815137024 0.00103409679900763043
эдинбург 4.47733681447820686117 0.00119395648386085517
ливерпуль 4.47733681447820686117 0.00119395648386085517
форма 2.22604501587171155208 0.00029680600211622824
правления 1.55956608239392746640 0.00020794214431919033
парламентарная 5.17048399503815137024 0.00034469893300254344
монархия 3.22457384598283836041 0.00107485794866094605
государственный 1.64412347042199047387 0.00054804115680733012
строй 2.17475172148416096007 0.00028996689619788815
квази- 5.17048399503815137024 0.00034469893300254344
унитарное 3.37872452581009685701 0.00045049660344134625
государство 1.14513230430300261276 0.00076342153620200177
король 2.22604501587171155208 0.00103882100740679880
карл 2.97325941770193269420 0.00079286917805384877
премьер-министр 1.38629436111989057245 0.00083177661667193422
риши 5.17048399503815137024 0.00034469893300254344
сунак 3.78418963391826101983 0.00025227930892788409
лорд-спикер 5.17048399503815137024 0.00034469893300254344
барон 3.56104608260405131048 0.00023740307217360343
джон 1.99243016469020606252 0.00066414338823006871
макфолл 5.17048399503815137024 0.00034469893300254344
спикер 3.09104245335831606667 0.00020606949689055441
палаты 2.39789527279837066942 0.00079929842426612358
общин 2.46243379393594175042 0.00196994703514875337
сэр 4.07187170637004225426 0.00081437434127400849
линдси 4.47733681447820686117 0.00029848912096521379
хойл 5.17048399503815137024 0.00034469893300254344
гос 2.53142666542289296316 0.00016876177769485954
религия 1.95160817016995102868 0.00065053605672331697
светское 2.68557734525015145977 0.00017903848968334345
англиканство 3.56104608260405131048 0.00023740307217360343
англии 3.09104245335831606667 0.00741850188805995812
пресвитерианство 5.17048399503815137024 0.00034469893300254344
шотландии 3.56104608260405131048 0.00759689830955530970
территория 1.95160817016995102868 0.00091075047941264380
км 1.87464712903382269005 0.00274948245591627319
водной 2.53142666542289296316 0.00016876177769485954
поверхности 2.46243379393594175042 0.00016416225292906279
год 0.99609672514251468289 0.00079687738011401175
население 1.67397643357167158484 0.00167397643357167160
оценка 2.17475172148416096007 0.00057993379239577631
чел 2.33727065098193564907 0.00062327217359518284
-е 1.64412347042199047387 0.00076725761953026219
перепись 2.68557734525015145977 0.00089519244841671712
плотность 2.46243379393594175042 0.00016416225292906279
-я 1.53289783531176615483 0.00010219318902078442
ввп 2.17475172148416096007 0.00159481792908838468
ппс 2.53142666542289296316 0.00033752355538971908
итого 2.46243379393594175042 0.00032832450585812558
трлн 2.77258872223978114491 0.00036967849629863752
долл 2.33727065098193564907 0.00062327217359518284
-й 0.95097628986204518764 0.00031699209662068171
душу 2.39789527279837066942 0.00031971936970644942
населения 1.18149994847387729280 0.00204793324402138734
номинал 2.53142666542289296316 0.00016876177769485954
ичр 2.46243379393594175042 0.00016416225292906279
очень 1.53289783531176615483 0.00030657956706235326
высокий 2.39789527279837066942 0.00031971936970644942
место 0.80103614257113020525 0.00042721927603793611
названия 2.07944154167983574766 0.00083177661667193433
жителей 1.50692234890850529361 0.00060276893956340218
британец 5.17048399503815137024 0.00034469893300254344
британка 5.17048399503815137024 0.00034469893300254344
британцы 3.37872452581009685701 0.00067574490516201938
валюта 2.28011223714198729695 0.00030401496495226498
фунт 4.07187170637004225426 0.00054291622751600566
стерлингов 4.07187170637004225426 0.00108583245503201132
интернет-домен 2.97325941770193269420 0.00039643458902692438
код 0.07061756721395341663 0.00001412351344279068
мок 2.46243379393594175042 0.00016416225292906279
телефонный 2.39789527279837066942 0.00015985968485322471
часовые 3.09104245335831606667 0.00020606949689055441
пояса 2.68557734525015145977 0.00017903848968334345
основной 1.23865836231382608901 0.00041288612077127536
среднее 2.46243379393594175042 0.00016416225292906279
время 0.62718921276814787458 0.00112894058298266620
гринвичу 5.17048399503815137024 0.00068939786600508688
летнее 3.78418963391826101983 0.00075683792678365221
британское 3.37872452581009685701 0.00202723471548605814
автомобильное 2.46243379393594175042 0.00016416225292906279
движение 1.25846098961000563143 0.00008389739930733371
левостороннее 4.47733681447820686117 0.00029848912096521379
медиафайлы 0.72783273854783536727 0.00009704436513971138
викискладе 0.76376474777389868898 0.00010183529970318649
великобрита 5.17048399503815137024 0.00068939786600508688
ния 4.07187170637004225426 0.00027145811375800283
русское 3.09104245335831606667 0.00020606949689055441
название 1.36382150526783196831 0.00072737146947617710
происходит 2.22604501587171155208 0.00029680600211622824
короле 4.47733681447820686117 0.00059697824193042758
вство 4.07187170637004225426 0.00054291622751600566
сокр 5.17048399503815137024 0.00034469893300254344
полная 3.22457384598283836041 0.00021497158973218924
официальная 2.39789527279837066942 0.00015985968485322471
верной 4.47733681447820686117 0.00029848912096521379
ирла 5.17048399503815137024 0.00034469893300254344
ндии 5.17048399503815137024 0.00034469893300254344
комм 4.07187170637004225426 0.00081437434127400849
суверенное 2.86789890204410635732 0.00019119326013627378
побережья 2.53142666542289296316 0.00033752355538971908
континентальной 4.47733681447820686117 0.00029848912096521379
европы 1.95160817016995102868 0.00195160817016995112
состоящее 4.07187170637004225426 0.00027145811375800283
уэльса 3.56104608260405131048 0.00332364301043044800
остров 2.60553463757661507572 0.00399515311095080972
северо-восточную 5.17048399503815137024 0.00034469893300254344
часть 1.09294655113243233124 0.00094722034431477464
острова 1.99243016469020606252 0.00743840594817676923
мелких 2.86789890204410635732 0.00038238652027254756
британских 2.12596155731472880035 0.00311807695072826912
островов 2.60553463757661507572 0.00173702309171774329
северная 1.87464712903382269005 0.00224957655484058720
ирландия 2.60553463757661507572 0.00538477158432500505
имеет 1.61513593354873807861 0.00441470488503321705
сухопутную 3.37872452581009685701 0.00045049660344134625
остальном 5.17048399503815137024 0.00034469893300254344
окружена 4.47733681447820686117 0.00029848912096521379
атлантическим 3.78418963391826101983 0.00025227930892788409
океаном 3.56104608260405131048 0.00023740307217360343
северным 3.78418963391826101983 0.00050455861785576818
морем 2.86789890204410635732 0.00038238652027254756
ла-маншем 5.17048399503815137024 0.00034469893300254344
кельтским 5.17048399503815137024 0.00034469893300254344
общая 2.03498977910900213928 0.00013566598527393350
площадь 2.33727065098193564907 0.00046745413019638716
нного 1.50692234890850529361 0.00241107575825360871
королевства 2.33727065098193564907 0.00358381499817230159
составляет 2.07944154167983574766 0.00069314718055994522
численность 1.83827948486294778796 0.00024510393131505973
году 0.67067432470788668208 0.00317452513695066357
млн 1.55956608239392746640 0.00051985536079797575
человек 0.98082925301172618759 0.00032694308433724205
является 0.96579137564718575693 0.00238228539326305801
унитарной 4.47733681447820686117 0.00029848912096521379
парламентской 2.86789890204410635732 0.00057357978040882128
монархией 3.78418963391826101983 0.00050455861785576818
правит 3.56104608260405131048 0.00023740307217360343
года 0.39979937057248704502 0.00956853160236818996
городом 2.03498977910900213928 0.00027133197054786699
глобальный 4.47733681447820686117 0.00059697824193042758
финансовый 3.09104245335831606667 0.00061820849067166321
миллионов 1.87464712903382269005 0.00162469417849597959
крупные 1.70474809223842527217 0.00045459949126358008
шотландия 3.56104608260405131048 0.00308623993825684435
обладают 3.22457384598283836041 0.00150480112812532464
собственными 2.77258872223978114491 0.00018483924814931876
правительствами 5.17048399503815137024 0.00034469893300254344
каждое 3.78418963391826101983 0.00075683792678365221
которых 1.05961013086484046042 0.00098896945547385104
наделено 5.17048399503815137024 0.00034469893300254344
различными 2.53142666542289296316 0.00016876177769485954
полномочиями 4.07187170637004225426 0.00108583245503201132
ряда 1.95160817016995102868 0.00026021442268932683
аннексий 5.17048399503815137024 0.00034469893300254344
нескольких 1.48160454092421556282 0.00039509454424645749
сотен 2.86789890204410635732 0.00019119326013627378
лет 0.89381787602209650245 0.00083423001762062343
образовалось 4.07187170637004225426 0.00027145811375800283
подписания 2.86789890204410635732 0.00019119326013627378
договора 2.60553463757661507572 0.00017370230917177433
королевством 3.37872452581009685701 0.00202723471548605814
англия 3.78418963391826101983 0.00252279308927884057
которое 1.40928387934458942965 0.00037580903449189052
входил 5.17048399503815137024 0.00034469893300254344
уэльс 4.07187170637004225426 0.00407187170637004266
присоедин 4.07187170637004225426 0.00027145811375800283
нный 1.34184259854905674203 0.00026836851970981138
объединились 5.17048399503815137024 0.00034469893300254344
образовав 4.47733681447820686117 0.00029848912096521379
отделения 2.46243379393594175042 0.00016416225292906279
стало 1.55956608239392746640 0.00041588428863838066
именоваться 3.78418963391826101983 0.00025227930892788409
нным 1.58696505658204189970 0.00042319068175521120
соседние 3.37872452581009685701 0.00022524830172067313
мэн 2.77258872223978114491 0.00129387473704523125
являются 1.58696505658204189970 0.00179856039745964771
частью 1.83827948486294778796 0.00073531179394517913
поскольку 1.55956608239392746640 0.00072779750511716616
владениями 5.17048399503815137024 0.00034469893300254344
короны 4.07187170637004225426 0.00162874868254801698
правительство 1.23865836231382608901 0.00123865836231382620
отвечает 5.17048399503815137024 0.00068939786600508688
представительство 3.78418963391826101983 0.00025227930892788409
настоящее 1.83827948486294778796 0.00024510393131505973
заморских 4.47733681447820686117 0.00298489120965213760
территорий 2.17475172148416096007 0.00217475172148416098
последними 3.78418963391826101983 0.00025227930892788409
остатками 5.17048399503815137024 0.00034469893300254344
британской 2.60553463757661507572 0.00486366465680968148
империи 1.91238745701666967847 0.00178489495988222511
которая 1.04334960999306036733 0.00020866992199861209
пике 3.37872452581009685701 0.00022524830172067313
своего 1.32033639332809316080 0.00052813455733123724
развития 1.53289783531176615483 0.00020438637804156884
-х 1.20019208148603007125 0.00112017927605362810
годах 1.27866369692752512854 0.00042622123230917505
охватывала 3.78418963391826101983 0.00025227930892788409
четверть 4.07187170637004225426 0.00054291622751600566
став 2.46243379393594175042 0.00016416225292906279
крупнейшей 2.68557734525015145977 0.00035807697936668690
влияние 1.87464712903382269005 0.00112478827742029360
культуре 2.60553463757661507572 0.00017370230917177433
системах 5.17048399503815137024 0.00034469893300254344
многих 1.48160454092421556282 0.00049386818030807181
бывших 2.39789527279837066942 0.00063943873941289884
колоний 3.22457384598283836041 0.00150480112812532464
страны 1.04334960999306036733 0.00243448242331714085
экономика 1.91238745701666967847 0.00089244747994111256
занимает 2.28011223714198729695 0.00106405237733292750
шестое 3.78418963391826101983 0.00025227930892788409
номинальному 4.07187170637004225426 0.00027145811375800283
валовому 5.17048399503815137024 0.00034469893300254344
внутреннему 5.17048399503815137024 0.00034469893300254344
продукту 5.17048399503815137024 0.00034469893300254344
восьмое 4.07187170637004225426 0.00054291622751600566
паритету 3.09104245335831606667 0.00020606949689055441
покупательной 3.09104245335831606667 0.00020606949689055441
способности 2.97325941770193269420 0.00019821729451346219
характеризуется 2.86789890204410635732 0.00038238652027254756
высоким 2.60553463757661507572 0.00052110692751532303
уровнем 2.86789890204410635732 0.00019119326013627378
индексом 4.47733681447820686117 0.00029848912096521379
человеческого 3.78418963391826101983 0.00025227930892788409
стала 1.32033639332809316080 0.00070417940977498302
индустриально-развитой 5.17048399503815137024 0.00034469893300254344
передовой 4.47733681447820686117 0.00029848912096521379
мировой 1.61513593354873807861 0.00226119030696823311
державой 3.78418963391826101983 0.00050455861785576818
века 1.16315080980568086311 0.00178349790836871075
сегодня 2.12596155731472880035 0.00056692308195059442
оста 2.60553463757661507572 0.00069480923668709734
тся 1.61513593354873807861 0.00107675728903249197
одной 1.40928387934458942965 0.00056371355173783584
великих 3.09104245335831606667 0.00020606949689055441
держав 3.37872452581009685701 0.00045049660344134625
обладающей 5.17048399503815137024 0.00034469893300254344
значительным 3.22457384598283836041 0.00064491476919656767
