 1.45691192833384408623 0.00120805300856869323
битва 1.50692234890850529361 0.00749712611397266269
фаллуджу 2.86789890204410635732 0.01426815374151296605
апрель 1.87464712903382269005 0.00777216886000755679
материал 0.34217025773585058035 0.00028372326512093746
википедии 0.04058528011507830241 0.00006730560549764229
свободной 0.34217025773585058035 0.00028372326512093746
энциклопедии 0.34217025773585058035 0.00028372326512093746
текущая 0.96579137564718575693 0.00240246610857508883
версия 0.04058528011507830241 0.00016826401374410573
страницы 0.04058528011507830241 0.00013461121099528459
пока 0.86641890183398206915 0.00143684726672302170
проверялась 1.05961013086484046042 0.00175723073111913835
опытными 1.07613943281605095592 0.00178464250881600487
значительно 0.77603484036571290794 0.00128695661752191198
отличаться 1.07613943281605095592 0.00178464250881600487
версии 0.80103614257113020525 0.00132841814688412969
проверенной 1.07613943281605095592 0.00178464250881600487
февраля 0.71613669878464414342 0.00118762304939410302
года 0.39979937057248704502 0.00729318918125598271
проверки 0.96579137564718575693 0.00160164407238339262
требуют 1.09294655113243233124 0.00181251501016987124
правок 1.38629436111989057245 0.00229899562374774559
термина 1.58696505658204189970 0.00131589142336819404
значения 1.50692234890850529361 0.00124952101899544385
см 0.35020242943311497008 0.00116153376263056370
основной 1.23865836231382608901 0.00205415980483221591
конфликт 1.20019208148603007125 0.00099518414716917927
анбарская 3.78418963391826101983 0.00313780234984930434
кампания 2.17475172148416096007 0.00180327671764855813
иракской 0.98082925301172618759 0.00406645627285126977
войны 0.65962448852130173282 0.00273476156103358943
подразделение 2.46243379393594175042 0.00204181906628187566
морской 1.73649679055300554253 0.00431964375759454067
пехоты 1.87464712903382269005 0.00466330131600453408
сша 0.57536414490356180274 0.00477084697266634983
фаллуджи 2.86789890204410635732 0.02853630748302593209
апреля 0.62718921276814787458 0.00572063129390516269
дата 0.45198512374305721551 0.00299824294356920229
мая 0.64869541798911145580 0.00215156025867035321
место 0.80103614257113020525 0.00132841814688412969
фаллуджа 1.83827948486294778796 0.00914566907892013815
ирак 0.71613669878464414342 0.00118762304939410302
итог 1.95160817016995102868 0.00161824889732168405
победа 1.76928661337599635317 0.00146707016034493894
повстанцев 2.22604501587171155208 0.00922904235436033081
противники 1.61513593354873807861 0.00133925035949314939
иракские 1.34184259854905674203 0.00222527794120904940
повстанцы 1.87464712903382269005 0.00310886754400302272
баас 1.53289783531176615483 0.00127105956493512944
джамаат 2.22604501587171155208 0.00184580847087206595
ат-таухид 2.86789890204410635732 0.00237802562358549463
командующие 1.76928661337599635317 0.00146707016034493894
джеймс 2.07944154167983574766 0.00344849343562161816
конвей 5.17048399503815137024 0.00428730016172317735
мэттис 3.78418963391826101983 0.00313780234984930434
джасим 5.17048399503815137024 0.00428730016172317735
мухаммад 2.28011223714198729695 0.00189064032930513055
салех 2.97325941770193269420 0.00246538923524206683
абдулла 2.77258872223978114491 0.00459799124749549117
аль-джанаби 5.17048399503815137024 0.00428730016172317735
абу 1.61513593354873807861 0.00267850071898629877
мусаб 2.39789527279837066942 0.00198830453797543176
аз-заркави 2.28011223714198729695 0.00378128065861026109
силы 0.99609672514251468289 0.00082595085003525268
сторон 1.73649679055300554253 0.00287976250506302755
потери 1.43281437675478362515 0.00356421486754921303
данным 1.16315080980568086311 0.00578681994928199449
вс 1.48160454092421556282 0.00368558343513486443
убитых 1.91238745701666967847 0.00634291030519625130
общие 2.22604501587171155208 0.00184580847087206595
мирных 2.12596155731472880035 0.00352564105690668156
